,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,station,zip,Zip Code,Areasqmile,Landsqmile,Watersqmile,Poppersqmile
4878,2009-07-17,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,1,0,0,60656.0,60656.0,3.57,3.57,0.0,"7,590.97"
4879,2009-07-17,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,1,0,0,60656.0,60656.0,3.57,3.57,0.0,"7,590.97"
4880,2009-07-17,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,14,0,1,60639.0,60639.0,4.68,4.68,0.0,"19,854.06"
4881,2009-07-17,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,1,0,1,60639.0,60639.0,4.68,4.68,0.0,"19,854.06"
4882,2009-07-17,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,1,0,1,60639.0,60639.0,4.68,4.68,0.0,"19,854.06"
4883,2009-07-17,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,0,0,60656.0,60656.0,3.57,3.57,0.0,"7,590.97"
4884,2009-07-17,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,38,0,1,60652.0,60652.0,4.64,4.64,0.0,"8,425.81"
4885,2009-07-17,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,13,0,1,60652.0,60652.0,4.64,4.64,0.0,"8,425.81"
4886,2009-07-17,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,4,0,1,60652.0,60652.0,4.64,4.64,0.0,"8,425.81"
4887,2009-07-17,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.600963,5,3,0,1,60619.0,60619.0,6.25,6.25,0.0,"11,991.80"
4888,2009-07-24,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4889,2009-07-24,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,25,0,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4890,2009-07-24,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,1,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4891,2009-07-24,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,50,0,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4892,2009-07-24,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,40,0,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4893,2009-07-24,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,18,0,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4894,2009-07-24,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4895,2009-07-24,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.654491,8,1,0,1,60661.0,60661.0,0.28,0.28,0.0,"15,455.29"
4896,2009-07-24,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,36,0,1,60607.0,60607.0,2.42,2.42,0.0,"6,428.11"
4897,2009-07-24,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,50,0,1,60607.0,60607.0,2.42,2.42,0.0,"6,428.11"
4898,2009-07-24,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,14,0,1,60607.0,60607.0,2.42,2.42,0.0,"6,428.11"
4899,2009-07-24,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,1,60607.0,60607.0,2.42,2.42,0.0,"6,428.11"
4900,2009-07-24,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX SALINARIUS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,1,60607.0,60607.0,2.42,2.42,0.0,"6,428.11"
4901,2009-07-24,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0,1,60614.0,60614.0,3.14,3.12,0.02,"20,979.15"
4902,2009-07-24,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,17,0,1,60614.0,60614.0,3.14,3.12,0.02,"20,979.15"
4903,2009-07-24,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,8,0,1,60614.0,60614.0,3.14,3.12,0.02,"20,979.15"
4904,2009-07-24,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,11,0,1,60614.0,60614.0,3.14,3.12,0.02,"20,979.15"
4905,2009-07-24,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,22,0,0,60645.0,60645.0,2.38,2.38,0.0,"18,576.06"
4906,2009-07-24,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,2,0,0,60645.0,60645.0,2.38,2.38,0.0,"18,576.06"
4907,2009-07-24,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.687769,8,1,0,0,60645.0,60645.0,2.38,2.38,0.0,"18,576.06"
4908,2009-07-24,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,31,0,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4909,2009-07-24,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,7,0,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4910,2009-07-24,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4911,2009-07-24,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,5,0,0,60631.0,60631.0,3.72,3.72,0.0,"7,754.38"
4912,2009-07-24,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,1,0,0,60631.0,60631.0,3.72,3.72,0.0,"7,754.38"
4913,2009-07-24,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.811506,8,1,0,0,60631.0,60631.0,3.72,3.72,0.0,"7,754.38"
4914,2009-07-24,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,26,0,0,60659.0,60659.0,1.97,1.97,0.0,"19,870.00"
4915,2009-07-24,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,29,0,0,60659.0,60659.0,1.97,1.97,0.0,"19,870.00"
4916,2009-07-24,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,0,60659.0,60659.0,1.97,1.97,0.0,"19,870.00"
4917,2009-07-24,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,38,1,1,60638.0,60638.0,11.13,11.13,0.0,"5,010.82"
4918,2009-07-24,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,20,0,1,60638.0,60638.0,11.13,11.13,0.0,"5,010.82"
4919,2009-07-24,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,1,0,1,60638.0,60638.0,11.13,11.13,0.0,"5,010.82"
4920,2009-07-24,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX TERRITANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,3,0,1,60638.0,60638.0,11.13,11.13,0.0,"5,010.82"
4921,2009-07-24,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,7,0,1,60647.0,60647.0,3.89,3.89,0.0,"25,372.12"
4922,2009-07-24,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,1,60647.0,60647.0,3.89,3.89,0.0,"25,372.12"
4923,2009-07-24,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,1,0,1,60603.0,60603.0,0.08,0.08,0.0,"4,553.50"
4924,2009-07-24,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,7,0,1,60647.0,60647.0,3.89,3.89,0.0,"25,372.12"
4925,2009-07-24,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,6,0,1,60647.0,60647.0,3.89,3.89,0.0,"25,372.12"
4926,2009-07-24,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,6,0,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4927,2009-07-24,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3,0,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4928,2009-07-24,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,19,0,0,60641.0,60641.0,4.06,4.06,0.0,"18,163.15"
4929,2009-07-24,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,7,0,0,60641.0,60641.0,4.06,4.06,0.0,"18,163.15"
4930,2009-07-24,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0,0,60641.0,60641.0,4.06,4.06,0.0,"18,163.15"
4931,2009-07-24,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,7,0,0,60625.0,60625.0,3.86,3.85,0.01,"23,751.25"
4932,2009-07-24,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,8,0,0,60625.0,60625.0,3.86,3.85,0.01,"23,751.25"
4933,2009-07-24,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,0,60625.0,60625.0,3.86,3.85,0.01,"23,751.25"
4934,2009-07-24,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,8,0,0,60630.0,60630.0,4.89,4.88,0.0,"11,216.22"
4935,2009-07-24,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,3,0,0,60630.0,60630.0,4.89,4.88,0.0,"11,216.22"
4936,2009-07-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,11,0,0,60646.0,60646.0,4.71,4.71,0.0,"5,741.47"
4937,2009-07-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,7,0,0,60646.0,60646.0,4.71,4.71,0.0,"5,741.47"
4938,2009-07-24,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,2,0,1,60608.0,60608.0,6.52,6.52,0.0,"14,180.67"
4939,2009-07-24,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,7,0,1,60612.0,60612.0,3.73,3.73,0.0,"10,195.72"
4940,2009-07-24,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,2,0,1,60612.0,60612.0,3.73,3.73,0.0,"10,195.72"
4941,2009-07-24,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,3,0,1,60651.0,60651.0,3.74,3.74,0.0,"20,738.61"
4942,2009-07-24,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,10,0,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4943,2009-07-24,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,2,0,0,60634.0,60634.0,6.99,6.98,0.01,"10,626.10"
4944,2009-07-24,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,7,0,0,60630.0,60630.0,4.89,4.88,0.0,"11,216.22"
4945,2009-07-24,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,1,0,0,60630.0,60630.0,4.89,4.88,0.0,"11,216.22"
4946,2009-07-24,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,1,0,1,60651.0,60651.0,3.74,3.74,0.0,"20,738.61"
4947,2009-07-24,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,3,0,1,60609.0,60609.0,7.73,7.71,0.02,"10,312.31"
4948,2009-07-24,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,23,0,1,60629.0,60629.0,7.49,7.43,0.06,"15,339.99"
4949,2009-07-24,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,1,0,1,60629.0,60629.0,7.49,7.43,0.06,"15,339.99"
4950,2009-07-24,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,2,0,1,60629.0,60629.0,7.49,7.43,0.06,"15,339.99"
4951,2009-07-24,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,9,0,1,60637.0,60637.0,4.38,4.31,0.06,"13,231.24"
4952,2009-07-24,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,7,0,1,60637.0,60637.0,4.38,4.31,0.06,"13,231.24"
4953,2009-07-24,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,21,0,1,60609.0,60609.0,7.73,7.71,0.02,"10,312.31"
4954,2009-07-24,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,1,60619.0,60619.0,6.25,6.25,0.0,"11,991.80"
4955,2009-07-24,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,6,0,1,60619.0,60619.0,6.25,6.25,0.0,"11,991.80"
4956,2009-07-24,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,1,60619.0,60619.0,6.25,6.25,0.0,"11,991.80"
4957,2009-07-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,3,0,1,60632.0,60632.0,7.0,7.0,0.0,"12,507.79"
4958,2009-07-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,1,60632.0,60632.0,7.0,7.0,0.0,"12,507.79"
4959,2009-07-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,1,60632.0,60632.0,7.0,7.0,0.0,"12,507.79"
4960,2009-07-24,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0,1,60638.0,60638.0,11.13,11.13,0.0,"5,010.82"
4961,2009-07-24,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,47,0,0,60656.0,60656.0,3.57,3.57,0.0,"7,590.97"
4962,2009-07-24,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,15,0,0,60656.0,60656.0,3.57,3.57,0.0,"7,590.97"
4963,2009-07-24,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,25,0,1,60639.0,60639.0,4.68,4.68,0.0,"19,854.06"
4964,2009-07-24,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,10,0,1,60639.0,60639.0,4.68,4.68,0.0,"19,854.06"
4965,2009-07-24,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,1,0,1,60639.0,60639.0,4.68,4.68,0.0,"19,854.06"
4966,2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,48,0,0,60656.0,60656.0,3.57,3.57,0.0,"7,590.97"
4967,2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,5,0,0,60656.0,60656.0,3.57,3.57,0.0,"7,590.97"
4968,2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,10,0,0,60656.0,60656.0,3.57,3.57,0.0,"7,590.97"
4969,2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,0,0,60656.0,60656.0,3.57,3.57,0.0,"7,590.97"
4970,2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX TERRITANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,1,0,0,60656.0,60656.0,3.57,3.57,0.0,"7,590.97"
4971,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,50,0,1,60652.0,60652.0,4.64,4.64,0.0,"8,425.81"
4972,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,31,0,1,60652.0,60652.0,4.64,4.64,0.0,"8,425.81"
4973,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,50,0,1,60652.0,60652.0,4.64,4.64,0.0,"8,425.81"
4974,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,49,0,1,60652.0,60652.0,4.64,4.64,0.0,"8,425.81"
4975,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,50,0,1,60652.0,60652.0,4.64,4.64,0.0,"8,425.81"
4976,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,7,0,1,60652.0,60652.0,4.64,4.64,0.0,"8,425.81"
4977,2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,9,0,1,60652.0,60652.0,4.64,4.64,0.0,"8,425.81"
